OrderDetailID,OrderID,ProductID,Quantity,Price
1849,447,115,5,698335.0
1850,2493,313,19,29319926.0
1851,1264,209,15,35517480.0
1852,2624,200,13,21201973.0
1853,94,298,12,21108864.0
1854,330,383,12,20275860.0
1855,1425,454,4,6369796.0
1856,2998,444,4,2056204.0
1857,1671,226,13,5090176.0
1858,928,334,7,8615327.0
1859,147,26,11,19652886.0
1860,1497,2,17,7109553.0
1861,1810,275,14,17573864.0
1862,656,246,13,47874528.0
1863,1006,271,8,28726120.0
1864,692,237,10,17770290.0
1865,2060,261,18,33247602.0
1866,2106,208,8,37615920.0
1867,317,195,16,73408048.0
1868,1255,370,3,9574875.0
1869,346,214,20,82644800.0
1870,1068,306,10,22662380.0
1871,1530,255,15,39124740.0
1872,2436,236,4,18261284.0
1873,2653,338,14,32055422.0
1874,342,362,12,1083576.0
1875,1949,179,7,13593468.0
1876,1216,3,17,46614714.0
1877,20,93,7,18317712.0
1878,757,58,5,12358345.0
1879,1037,100,19,17824584.0
1880,1956,98,18,33532164.0
1881,2446,258,18,48837582.0
1882,1838,138,14,17071166.0
1883,1768,206,16,9762304.0
1884,2415,208,15,70529850.0
1885,2426,365,19,56286284.0
1886,2482,70,11,3497054.0
1887,2267,85,18,3760272.0
1888,912,73,16,6069872.0
1889,2366,220,7,24936093.0
1890,1426,265,20,93174660.0
1891,772,195,10,45880030.0
1892,2745,163,16,64037856.0
1893,2639,97,7,28148848.0
1894,1703,200,4,6523684.0
1895,1895,156,8,2393392.0
1896,279,212,8,6333840.0
1897,2611,211,1,969821.0
1898,1597,349,14,8313214.0
1899,2716,242,10,35035660.0
1900,569,383,8,13517240.0
1901,1893,151,2,6203544.0
1902,2511,337,16,6109616.0
1903,21,259,4,13648984.0
1904,402,368,6,5766198.0
1905,1666,108,4,13942144.0
1906,1997,459,14,14167874.0
1907,52,495,19,27405657.0
1908,929,223,5,9391660.0
1909,601,123,16,68704784.0
1910,2975,497,1,248483.0
1911,608,440,19,70469898.0
1912,2172,453,20,49044100.0
1913,53,486,11,52693916.0
1914,1116,65,4,7676808.0
1915,475,355,8,38163864.0
1916,2524,490,2,708242.0
1917,893,184,13,3395080.0
1918,2111,481,18,16244406.0
1919,2283,111,8,29650672.0
1920,1683,313,20,30863080.0
1921,528,449,6,9997368.0
1922,1754,357,4,4475844.0
1923,2668,148,18,70331130.0
1924,370,155,7,8319066.0
1925,601,125,19,59077992.0
1926,2074,427,12,14828436.0
1927,1857,429,9,18341757.0
1928,1477,86,7,21148988.0
1929,1126,405,5,13866290.0
1930,2779,301,15,53137200.0
1931,988,409,4,13337740.0
1932,77,89,5,22107840.0
1933,1555,120,13,27536392.0
1934,2952,233,5,410200.0
1935,1570,10,7,30415476.0
1936,1314,427,10,12357030.0
1937,1813,95,17,36726511.0
1938,1210,130,7,24571358.0
1939,2782,37,14,39812052.0
1940,345,233,16,1312640.0
1941,2782,202,3,4125885.0
1942,1390,227,7,8049727.0
1943,2258,92,10,6556730.0
1944,962,87,20,2455800.0
1945,8,469,6,29761800.0
1946,782,372,12,59698632.0
1947,2623,303,17,56694643.0
1948,1673,220,3,10686897.0
1949,1995,188,17,73912396.0
1950,2953,494,18,35849106.0
1951,2756,418,15,39335610.0
1952,1504,385,11,48415554.0
1953,1924,54,1,1467062.0
1954,2576,256,10,12070700.0
1955,1476,54,19,27874178.0
1956,2625,423,8,27978560.0
1957,2765,9,13,59485010.0
1958,1195,282,5,7486240.0
1959,2922,241,19,23898618.0
1960,2015,385,16,70422624.0
1961,2857,298,9,15831648.0
1962,1381,491,5,3403740.0
1963,795,424,15,290070.0
1964,125,398,6,12454734.0
1965,2974,304,4,9061212.0
1966,2618,117,2,3467516.0
1967,123,35,13,61335209.0
1968,1178,172,6,8833824.0
1969,163,153,13,48526244.0
1970,2343,214,15,61983600.0
1971,2662,128,17,78734922.0
1972,1243,188,3,13043364.0
1973,2154,250,20,35903360.0
1974,2129,199,6,16568988.0
1975,2532,207,10,29824390.0
1976,1164,360,4,4637024.0
1977,2669,339,7,5754084.0
1978,2973,207,3,8947317.0
1979,1406,382,18,73690254.0
1980,656,381,8,7963352.0
1981,129,89,19,84009792.0
1982,1429,228,6,5515032.0
1983,435,369,11,47397515.0
1984,1424,223,12,22539984.0
1985,163,233,16,1312640.0
1986,2188,486,19,91016764.0
1987,2650,196,19,22430450.0
1988,581,123,1,4294049.0
1989,656,39,14,25415936.0
1990,1097,474,13,42164525.0
1991,1255,359,14,43729672.0
1992,1944,374,16,62372544.0
1993,834,387,20,34243300.0
1994,665,2,13,5436717.0
1995,1570,78,14,32993072.0
1996,2505,477,6,22580898.0
1997,1207,237,16,28432464.0
1998,190,116,12,14880312.0
1999,372,205,14,12791422.0
2000,2799,385,12,52816968.0
2001,897,139,4,18781236.0
2002,2257,431,14,56901460.0
2003,161,127,15,39989145.0
2004,1500,216,9,36209052.0
2005,2601,413,8,13402712.0
2006,680,390,15,72448125.0
2007,2536,189,8,17530376.0
2008,498,229,17,71367581.0
2009,780,13,6,16709862.0
2010,1179,304,7,15857121.0
2011,375,277,15,29697915.0
2012,2491,280,17,18653590.0
2013,2961,264,11,51499085.0
2014,78,199,12,33137976.0
2015,1243,90,1,2703764.0
2016,334,280,20,21945400.0
2017,2208,82,4,3688568.0
2018,2253,8,18,48264660.0
2019,2455,72,13,39084058.0
2020,2912,345,7,23565416.0
2021,2785,391,3,12873720.0
2022,1535,145,7,3890964.0
2023,1905,213,13,34327189.0
2024,789,74,3,1257300.0
2025,1933,439,7,2629214.0
2026,1216,274,2,1002194.0
2027,993,145,6,3335112.0
2028,2072,77,17,51241213.0
2029,2216,245,5,6268495.0
2030,628,49,9,40682259.0
2031,2143,37,18,51186924.0
2032,1027,323,2,3398438.0
2033,2143,319,5,16063995.0
2034,2656,26,12,21439512.0
2035,1934,335,6,27123180.0
2036,1288,260,18,85082904.0
2037,1139,205,20,18273460.0
2038,2643,426,13,16148353.0
2039,2768,310,7,28042728.0
2040,2184,144,9,39928302.0
2041,2439,476,4,7949520.0
2042,2165,12,8,29686904.0
2043,507,233,7,574280.0
2044,1963,27,14,908600.0
2045,2292,109,5,21904455.0
2046,1186,394,18,18133722.0
2047,1691,352,15,20728095.0
2048,1801,268,19,73765638.0
2049,193,191,11,39546705.0
2050,2873,86,17,51361828.0
2051,2603,495,15,21636045.0
2052,812,44,1,1938058.0
2053,1636,412,1,4313884.0
2054,1589,169,20,86009600.0
2055,2829,219,6,21056424.0
2056,2271,391,14,60077360.0
2057,2474,8,17,45583290.0
2058,60,234,9,11447703.0
2059,2727,107,7,11168633.0
2060,1623,106,16,60364048.0
2061,1486,347,5,19019740.0
2062,2625,178,17,9516906.0
2063,2598,288,4,15169976.0
2064,682,363,10,30802660.0
2065,794,273,6,24179268.0
2066,235,337,19,7255169.0
2067,581,8,19,50946030.0
2068,498,334,1,1230761.0
2069,506,496,9,43923303.0
2070,518,295,17,72196773.0
2071,2572,98,14,26080572.0
2072,2208,302,8,3649888.0
2073,2234,217,13,6025604.0
2074,2045,220,6,21373794.0
2075,682,438,6,11587806.0
2076,1795,294,17,40548162.0
2077,520,51,15,35857365.0
2078,1785,16,9,6484239.0
2079,263,169,6,25802880.0
2080,1462,461,20,87526620.0
2081,211,477,8,30107864.0
2082,2067,25,12,41463432.0
2083,2976,225,5,15746370.0
2084,84,82,13,11987846.0
2085,2870,459,14,14167874.0
2086,2398,289,17,8280037.0
2087,1671,124,4,19164200.0
2088,321,150,4,8154792.0
2089,2970,23,4,3397624.0
2090,1689,422,14,38824548.0
2091,985,500,2,3678208.0
2092,2498,291,7,23436882.0
2093,2434,207,15,44736585.0
2094,491,371,8,29032872.0
2095,1416,120,14,29654576.0
2096,982,183,8,3465712.0
2097,803,99,18,67103586.0
2098,461,296,10,20033730.0
2099,401,232,2,2690756.0
2100,1287,157,20,38663600.0
2101,1025,431,1,4064390.0
2102,2768,414,4,19250796.0
2103,123,106,8,30182024.0
2104,1217,452,2,4311810.0
2105,1614,118,15,43039830.0
2106,1371,184,20,5223200.0
2107,2202,469,18,89285400.0
2108,2334,23,7,5945842.0
2109,1265,183,18,7797852.0
2110,1198,330,10,25315960.0
2111,463,389,16,14010832.0
2112,450,170,6,18797100.0
2113,800,84,8,6116584.0
2114,1954,93,10,26168160.0
2115,2261,293,8,37281464.0
2116,2285,331,11,3412629.0
2117,2449,29,20,71967720.0
2118,1587,333,18,43442100.0
2119,341,114,4,14587264.0
2120,454,8,16,42901920.0
2121,1584,18,19,52979733.0
2122,137,349,5,2969005.0
2123,2568,162,19,29925456.0
2124,32,121,18,50450562.0
2125,1182,137,9,5124789.0
2126,499,271,1,3590765.0
2127,1527,390,19,91767625.0
2128,213,120,19,40245496.0
2129,327,206,8,4881152.0
2130,1573,200,10,16309210.0
2131,2160,359,8,24988384.0
2132,343,163,2,8004732.0
2133,2864,283,15,15808920.0
2134,1857,454,13,20701837.0
2135,577,142,11,25620221.0
2136,2183,60,15,36443565.0
2137,2352,413,18,30156102.0
2138,2895,235,10,23779750.0
2139,817,429,19,38721487.0
2140,1700,345,18,60596784.0
2141,2017,440,12,44507304.0
2142,377,6,10,19663180.0
2143,2451,275,9,11297484.0
2144,1955,385,7,30809898.0
2145,1271,176,3,14874879.0
2146,1017,241,17,21382974.0
2147,1297,340,3,8162655.0
2148,1186,300,17,79797235.0
2149,1665,395,3,3640503.0
2150,2498,426,8,9937448.0
2151,2426,339,12,9864144.0
2152,1252,20,15,23555535.0
2153,1540,312,15,50501220.0
2154,1325,165,10,38130970.0
2155,18,440,17,63052014.0
2156,997,366,14,4683994.0
2157,1914,260,18,85082904.0
2158,1437,165,12,45757164.0
2159,2337,280,4,4389080.0
2160,1686,305,18,79569900.0
2161,112,260,20,94536560.0
2162,1328,141,2,5474350.0
2163,1165,76,19,82011467.0
2164,677,422,5,13865910.0
2165,2163,237,1,1777029.0
2166,2290,80,2,9422230.0
2167,2358,378,9,27106623.0
2168,2898,363,8,24642128.0
2169,124,238,10,14422090.0
2170,522,126,16,53945536.0
2171,67,205,10,9136730.0
2172,1046,238,6,8653254.0
2173,2795,420,8,23605536.0
2174,2846,500,7,12873728.0
2175,1030,311,2,6091316.0
2176,1429,250,6,10771008.0
2177,378,221,17,35385806.0
2178,2869,391,5,21456200.0
2179,2823,139,5,23476545.0
2180,2553,224,11,9099508.0
2181,2349,120,17,36009128.0
2182,1698,383,12,20275860.0
2183,928,46,9,15497730.0
2184,356,88,13,13323375.0
2185,2781,387,18,30818970.0
2186,516,160,12,10514484.0
2187,2868,161,14,50984836.0
2188,2829,190,4,18397160.0
2189,2589,471,13,47429655.0
2190,2714,2,19,7945971.0
2191,1149,212,6,4750380.0
2192,1525,397,8,18703040.0
2193,1383,336,4,16703792.0
2194,474,282,19,28447712.0
2195,2306,439,16,6009632.0
2196,226,357,1,1118961.0
2197,1927,110,19,79101066.0
2198,919,84,11,8410303.0
2199,866,324,19,85389382.0
2200,169,129,18,71614656.0
2201,597,225,7,22044918.0
2202,386,101,17,32783463.0
2203,399,423,3,10491960.0
2204,2338,322,2,2179858.0
2205,1032,380,15,27062475.0
2206,1514,57,18,22540464.0
2207,863,326,19,71526089.0
2208,1518,404,6,26474178.0
2209,2409,498,1,3570366.0
2210,118,500,6,11034624.0
2211,2812,395,4,4854004.0
2212,549,46,8,13775760.0
2213,884,132,9,11372607.0
2214,1132,257,15,32755890.0
2215,511,324,17,76401026.0
2216,1564,436,14,45261328.0
2217,2389,74,10,4191000.0
2218,29,378,16,48189552.0
2219,1458,484,19,1786589.0
2220,875,270,17,31932970.0
2221,2772,368,1,961033.0
2222,2088,88,2,2049750.0
2223,1909,60,13,31584423.0
2224,2765,55,9,33111765.0
2225,2517,9,15,68636550.0
2226,2838,408,7,32697028.0
2227,643,109,1,4380891.0
2228,2386,492,12,57964044.0
2229,1315,123,6,25764294.0
2230,1534,98,20,37257960.0
2231,1306,112,5,5280720.0
2232,2860,478,15,64068420.0
2233,1876,268,19,73765638.0
2234,1041,466,6,21578538.0
2235,1842,16,1,720471.0
2236,703,236,11,50218531.0
2237,1455,78,2,4713296.0
2238,2220,117,19,32941402.0
2239,1890,40,13,7640984.0
2240,2020,154,14,47383532.0
2241,226,157,12,23198160.0
2242,1596,378,8,24094776.0
2243,603,247,4,3674584.0
2244,829,245,11,13790689.0
2245,745,301,14,49594720.0
2246,893,439,7,2629214.0
2247,1713,260,16,75629248.0
2248,2387,266,6,16919310.0
2249,848,29,10,35983860.0
2250,118,328,17,21984502.0
2251,2725,267,18,23539662.0
2252,2495,313,7,10802078.0
2253,2855,179,7,13593468.0
2254,808,145,12,6670224.0
2255,1091,493,8,36285616.0
2256,332,389,13,11383801.0
2257,2461,240,7,8581993.0
2258,1132,322,9,9809361.0
2259,2216,468,6,9378582.0
2260,2742,198,13,54070861.0
2261,2940,345,13,43764344.0
2262,1255,271,10,35907650.0
2263,1703,80,1,4711115.0
2264,223,285,15,52015875.0
2265,2351,400,20,13638020.0
2266,2250,374,14,54575976.0
2267,763,417,3,504552.0
2268,2032,128,20,92629320.0
2269,435,227,19,21849259.0
2270,2473,76,1,4316393.0
2271,1210,445,11,32741566.0
2272,1296,259,12,40946952.0
2273,2966,328,5,6466030.0
2274,1940,349,17,10094617.0
2275,165,177,1,3341201.0
2276,210,218,14,24487092.0
2277,920,402,11,12126455.0
2278,1786,1,9,24208992.0
2279,296,242,7,24524962.0
2280,2369,94,7,17205139.0
2281,2168,323,16,27187504.0
2282,1513,348,20,91570040.0
2283,2087,92,7,4589711.0
2284,1396,35,12,56617116.0
2285,1077,302,19,8668484.0
2286,2007,130,1,3510194.0
2287,2476,174,14,1451352.0
2288,801,219,12,42112848.0
2289,1909,462,15,10153050.0
2290,672,192,20,20623800.0
2291,237,255,13,33908108.0
2292,317,169,20,86009600.0
2293,278,61,15,8628585.0
2294,408,174,2,207336.0
2295,2572,203,9,37390113.0
2296,2554,397,18,42081840.0
2297,2193,178,12,6717816.0
2298,1803,415,5,12236965.0
2299,2391,190,13,59790770.0
2300,1611,257,17,37123342.0
2301,1227,223,9,16904988.0
2302,1942,330,7,17721172.0
2303,136,396,19,33775312.0
2304,900,485,3,7098435.0
2305,497,21,3,13355736.0
2306,2195,459,16,16191856.0
2307,124,298,10,17590720.0
2308,2778,102,13,46656649.0
2309,2383,126,14,47202344.0
2310,738,204,4,5284488.0
2311,1519,157,12,23198160.0
2312,2146,70,17,5404538.0
2313,1668,485,13,30759885.0
2314,2045,453,20,49044100.0
2315,2918,483,9,26059248.0
2316,2326,108,2,6971072.0
2317,1938,350,10,9479260.0
2318,359,66,17,57281959.0
2319,2634,402,9,9921645.0
2320,138,475,16,69025040.0
2321,1228,154,15,50768070.0
2322,722,5,1,2665109.0
2323,345,350,20,18958520.0
2324,2429,406,5,18326495.0
2325,1752,94,2,4915754.0
2326,617,384,9,12048570.0
2327,764,296,3,6010119.0
2328,1984,158,13,59121725.0
2329,1550,246,17,62605152.0
2330,1041,203,4,16617828.0
2331,1662,399,10,29986640.0
2332,2343,100,8,7505088.0
2333,1873,290,11,21464520.0
2334,1142,209,3,7103496.0
2335,1599,109,18,78856038.0
2336,2974,483,9,26059248.0
2337,2065,41,4,10915152.0
2338,725,241,10,12578220.0
2339,456,295,12,50962428.0
2340,2313,337,4,1527404.0
2341,1709,179,14,27186936.0
2342,2897,345,6,20198928.0
2343,740,339,14,11508168.0
2344,18,176,1,4958293.0
2345,2274,219,16,56150464.0
2346,1197,109,18,78856038.0
2347,2770,374,10,38982840.0
2348,63,449,20,33324560.0
2349,9,136,8,34119000.0
2350,2297,35,7,33026651.0
2351,2222,422,2,5546364.0
2352,838,359,7,21864836.0
2353,2201,265,2,9317466.0
2354,1187,61,19,10929541.0
2355,1860,48,9,37753749.0
2356,2544,407,2,6694846.0
2357,606,354,13,38747410.0
2358,295,226,12,4698624.0
2359,1980,456,5,21330445.0
2360,239,461,11,48139641.0
2361,1867,8,14,37539180.0
2362,2414,250,15,26927520.0
2363,1158,337,14,5345914.0
2364,1965,333,18,43442100.0
2365,2446,214,4,16528960.0
2366,1959,393,4,14132088.0
2367,560,408,7,32697028.0
2368,498,231,11,14368695.0
2369,1816,72,14,42090524.0
2370,1937,1,20,53797760.0
2371,730,331,1,310239.0
2372,761,288,1,3792494.0
2373,998,65,14,26868828.0
2374,2927,399,2,5997328.0
2375,1818,409,6,20006610.0
2376,2312,400,10,6819010.0
2377,136,95,4,8641532.0
2378,279,397,2,4675760.0
2379,34,390,17,82107875.0
2380,2684,471,20,72968700.0
2381,737,224,14,11581192.0
2382,1242,268,14,54353628.0
2383,2510,256,7,8449490.0
2384,277,363,14,43123724.0
2385,309,36,12,1688868.0
2386,2483,294,11,26237046.0
2387,355,262,8,24911144.0
2388,700,242,13,45546358.0
2389,1428,230,16,42646624.0
2390,1801,312,16,53867968.0
2391,283,397,15,35068200.0
2392,2233,291,6,20088756.0
2393,813,353,10,33073410.0
2394,2156,444,20,10281020.0
2395,2776,490,2,708242.0
2396,2533,32,12,55899240.0
2397,1690,313,9,13888386.0
2398,1705,482,9,16796790.0
2399,771,164,17,7837187.0
2400,2746,178,9,5038362.0
2401,837,29,10,35983860.0
2402,1777,158,3,13643475.0
2403,2986,319,7,22489593.0
2404,505,348,6,27471012.0
2405,2095,472,18,18401688.0
2406,1959,106,18,67909554.0
2407,2940,48,8,33558888.0
2408,1441,89,14,61901952.0
2409,428,117,1,1733758.0
2410,1827,304,16,36244848.0
2411,898,261,7,12929623.0
2412,2391,336,7,29231636.0
2413,453,420,3,8852076.0
2414,2364,120,8,16945472.0
2415,1077,403,11,42263958.0
2416,2920,106,17,64136801.0
2417,1240,443,9,3258153.0
2418,2329,96,9,44969778.0
2419,1209,96,19,94936198.0
2420,758,123,9,38646441.0
2421,1706,385,2,8802828.0
2422,1087,182,4,19187240.0
2423,1119,26,5,8933130.0
2424,2944,463,14,61857264.0
2425,86,263,12,1455300.0
2426,189,447,16,42714096.0
2427,485,419,9,38847789.0
2428,889,493,15,68035530.0
2429,2361,210,15,72804120.0
2430,981,303,6,20009874.0
2431,771,296,8,16026984.0
2432,364,122,13,5540990.0
2433,899,175,19,37070957.0
2434,267,139,17,79820253.0
2435,738,94,14,34410278.0
2436,1906,70,16,5086624.0
2437,1159,169,14,60206720.0
2438,2430,307,6,134100.0
2439,697,59,9,23722209.0
2440,1103,252,8,27613584.0
2441,1611,330,13,32910748.0
2442,2090,498,5,17851830.0
2443,897,335,5,22602650.0
2444,1369,130,7,24571358.0
2445,2564,461,18,78773958.0
2446,2917,202,5,6876475.0
2447,2257,152,2,9630282.0
2448,2444,141,9,24634575.0
2449,2397,500,6,11034624.0
2450,1159,429,2,4075946.0
2451,721,485,11,26027595.0
2452,638,353,18,59532138.0
2453,1738,454,2,3184898.0
2454,182,19,17,83563364.0
2455,1904,32,8,37266160.0
2456,2678,27,10,649000.0
2457,1223,219,12,42112848.0
2458,385,246,1,3682656.0
2459,1696,309,9,16709292.0
2460,453,107,4,6382076.0
2461,652,181,14,19524260.0
2462,2060,401,4,6755936.0
2463,1573,265,18,83857194.0
2464,2567,154,14,47383532.0
2465,2878,337,14,5345914.0
2466,1046,486,14,67064984.0
2467,2041,406,5,18326495.0
2468,861,491,6,4084488.0
2469,2022,456,10,42660890.0
2470,2265,337,6,2291106.0
2471,2317,336,7,29231636.0
2472,109,306,14,31727332.0
2473,967,294,1,2385186.0
2474,2782,327,15,24742290.0
2475,1165,67,14,10424456.0
2476,1421,353,20,66146820.0
2477,1947,157,18,34797240.0
2478,2064,51,8,19123928.0
2479,353,129,7,27850144.0
2480,825,198,12,49911564.0
2481,2846,425,15,70771920.0
2482,211,138,10,12193690.0
2483,2947,129,6,23871552.0
2484,2360,77,3,9042567.0
2485,1725,50,14,62310934.0
2486,2722,347,5,19019740.0
2487,2292,352,1,1381873.0
2488,2038,353,20,66146820.0
2489,1935,307,17,379950.0
2490,1745,175,15,29266545.0
2491,627,43,9,33086025.0
2492,226,200,1,1630921.0
2493,2442,360,3,3477768.0
2494,2832,369,17,73250705.0
2495,2989,292,1,4979804.0
2496,94,21,18,80134416.0
2497,1566,73,3,1138101.0
2498,2729,324,16,71906848.0
2499,1907,460,6,1526304.0
2500,2077,225,5,15746370.0
2501,574,445,6,17859036.0
2502,2090,109,2,8761782.0
2503,670,256,5,6035350.0
2504,582,194,4,17611312.0
2505,244,255,15,39124740.0
2506,1289,161,19,69193706.0
2507,1301,259,12,40946952.0
2508,1398,209,13,30781816.0
2509,2017,58,4,9886676.0
2510,456,342,12,19790748.0
2511,2591,374,4,15593136.0
2512,1090,272,9,12700746.0
2513,1945,388,9,11787219.0
2514,1026,171,20,5126120.0
2515,946,21,7,31163384.0
2516,1571,453,4,9808820.0
2517,1997,467,4,9062416.0
2518,967,165,12,45757164.0
2519,2362,487,1,1687722.0
2520,2770,400,20,13638020.0
2521,1215,367,17,31354120.0
2522,1778,343,19,18594939.0
2523,2107,408,3,14013012.0
2524,2521,48,10,41948610.0
2525,2810,114,19,69289504.0
2526,875,360,6,6955536.0
2527,597,22,15,4540215.0
2528,2421,132,2,2527246.0
2529,1171,69,13,6194188.0
2530,2365,47,16,71994720.0
2531,763,128,14,64840524.0
2532,676,462,17,11506790.0
2533,1684,150,20,40773960.0
2534,1171,458,15,69179160.0
2535,1430,381,13,12940447.0
2536,2269,137,19,10818999.0
2537,2193,325,19,63801012.0
2538,2767,14,1,243221.0
2539,1645,419,12,51797052.0
2540,1540,443,17,6154289.0
2541,1557,255,4,10433264.0
2542,2035,413,4,6701356.0
2543,506,370,9,28724625.0
2544,2811,145,5,2779260.0
2545,2930,273,16,64478048.0
2546,398,317,10,40267840.0
2547,2337,72,3,9019398.0
2548,1135,390,16,77278000.0
2549,2913,489,10,47163420.0
2550,16,80,4,18844460.0
2551,1421,232,17,22871426.0
2552,1082,282,18,26950464.0
2553,657,219,1,3509404.0
2554,1270,86,7,21148988.0
2555,2906,367,16,29509760.0
2556,1783,214,16,66115840.0
2557,1697,177,6,20047206.0
2558,2172,239,2,4863394.0
2559,396,293,8,37281464.0
2560,2069,310,2,8012208.0
2561,620,131,19,8668978.0
2562,662,367,9,16599240.0
2563,2222,266,20,56397700.0
2564,1477,313,13,20061002.0
2565,649,41,15,40931820.0
2566,2284,245,12,15044388.0
2567,2806,52,15,42981855.0
2568,2931,126,18,60688728.0
2569,1189,289,2,974122.0
2570,666,497,18,4472694.0
2571,1833,181,20,27891800.0
2572,1580,34,1,2785945.0
2573,2447,161,13,47343062.0
2574,264,383,2,3379310.0
2575,1459,175,11,21462133.0
2576,1029,210,2,9707216.0
2577,2357,453,17,41687485.0
2578,2520,29,14,50377404.0
2579,1885,187,7,23625441.0
2580,1047,408,16,74736064.0
2581,261,124,6,28746300.0
2582,136,392,9,29100690.0
2583,1805,444,2,1028102.0
2584,1048,246,17,62605152.0
2585,2768,481,6,5414802.0
2586,874,22,15,4540215.0
2587,1065,260,4,18907312.0
2588,2485,12,11,40819493.0
2589,573,370,14,44682750.0
2590,49,167,9,44067789.0
2591,705,312,19,63968212.0
2592,2608,103,4,6535700.0
2593,518,359,13,40606124.0
2594,1563,115,7,977669.0
2595,1334,168,3,8562546.0
2596,308,168,16,45666912.0
2597,1298,116,20,24800520.0
2598,1173,186,15,22221270.0
2599,355,360,3,3477768.0
2600,2746,270,9,16905690.0
2601,426,439,4,1502408.0
2602,1987,131,6,2737572.0
2603,2556,442,11,3158045.0
2604,2563,397,19,44419720.0
2605,1477,36,8,1125912.0
2606,2591,419,16,69062736.0
2607,922,130,17,59673298.0
2608,1403,305,13,57467150.0
2609,1718,321,6,19842360.0
2610,1148,354,10,29805700.0
2611,494,121,2,5605618.0
2612,1727,376,13,16860688.0
2613,2525,421,13,30718233.0
2614,265,469,7,34722100.0
2615,2112,78,1,2356648.0
2616,325,15,4,1042536.0
2617,1181,224,19,15717332.0
2618,476,71,9,16692336.0
2619,2527,361,13,35806758.0
2620,2737,340,13,35371505.0
2621,397,448,13,52048178.0
2622,402,287,13,46684703.0
2623,1630,24,19,82967832.0
2624,2799,37,18,51186924.0
2625,2557,17,15,58363425.0
2626,799,314,4,11453796.0
2627,2100,437,5,11691485.0
2628,2851,178,7,3918726.0
2629,170,367,12,22132320.0
2630,2134,254,19,68638393.0
2631,146,452,15,32338575.0
2632,956,99,8,29823816.0
2633,1683,234,8,10175736.0
2634,2070,209,2,4735664.0
2635,2958,202,6,8251770.0
2636,2568,259,19,64832674.0
2637,59,195,12,55056036.0
2638,1096,296,20,40067460.0
2639,1724,342,8,13193832.0
2640,1614,489,19,89610498.0
2641,1512,143,19,20101392.0
2642,904,10,2,8690136.0
2643,858,470,16,41418448.0
2644,2342,65,2,3838404.0
2645,889,388,4,5238764.0
2646,1861,131,15,6843930.0
2647,123,328,10,12932060.0
2648,1535,367,20,36887200.0
2649,2769,255,14,36516424.0
2650,1253,71,15,27820560.0
2651,93,248,17,52274201.0
2652,1877,61,1,575239.0
2653,2163,487,8,13501776.0
2654,985,107,14,22337266.0
2655,493,67,12,8935248.0
2656,957,126,20,67431920.0
2657,2654,62,5,24956110.0
2658,805,128,18,83366388.0
2659,1978,183,13,5631782.0
2660,2364,315,6,21925644.0
2661,415,115,5,698335.0
2662,35,413,6,10052034.0
2663,1087,140,6,29210640.0
2664,317,338,18,41214114.0
2665,355,195,7,32116021.0
2666,1316,257,1,2183726.0
2667,2904,28,16,61471024.0
2668,691,301,9,31882320.0
2669,458,275,8,10042208.0
2670,1696,432,10,38831020.0
2671,298,349,15,8907015.0
2672,2089,159,9,25282521.0
2673,2064,31,5,4681295.0
2674,2451,182,18,86342580.0
2675,925,296,6,12020238.0
2676,1931,96,15,74949630.0
2677,911,244,18,31178952.0
2678,1280,25,18,62195148.0
2679,2668,263,17,2061675.0
2680,1151,349,1,593801.0
2681,178,167,9,44067789.0
2682,2033,85,8,1671232.0
2683,720,227,10,11499610.0
2684,1117,193,5,21414795.0
2685,1500,317,10,40267840.0
2686,1226,393,15,52995330.0
2687,975,112,16,16898304.0
2688,1798,285,16,55483600.0
2689,1137,188,19,82607972.0
2690,238,443,13,4706221.0
2691,1179,261,6,11082534.0
2692,617,393,14,49462308.0
2693,28,207,6,17894634.0
2694,2919,65,5,9596010.0
2695,2904,57,3,3756744.0
2696,2106,18,13,36249291.0
2697,2917,190,4,18397160.0
2698,1800,437,7,16368079.0
2699,486,222,8,23799832.0
2700,2450,110,15,62448210.0
2701,2100,264,19,88952965.0
2702,2438,60,1,2429571.0
2703,1235,201,3,11028516.0
2704,2080,485,10,23661450.0
2705,406,284,20,88849880.0
2706,1395,115,7,977669.0
2707,1343,153,5,18663940.0
2708,453,251,11,49847380.0
2709,2821,120,17,36009128.0
2710,2683,90,17,45963988.0
2711,1158,374,4,15593136.0
2712,2773,101,15,28926585.0
2713,1570,31,2,1872518.0
2714,1706,418,11,28846114.0
2715,846,476,7,13911660.0
2716,2634,296,20,40067460.0
2717,1664,21,9,40067208.0
2718,409,372,8,39799088.0
2719,15,382,19,77784157.0
2720,2767,235,12,28535700.0
2721,2852,414,15,72190485.0
2722,2698,388,2,2619382.0
2723,167,490,2,708242.0
2724,1521,196,20,23611000.0
2725,1710,286,5,23380030.0
2726,1424,77,2,6028378.0
2727,247,51,7,16733437.0
2728,202,208,3,14105970.0
2729,2054,103,9,14705325.0
2730,111,170,7,21929950.0
2731,1411,311,11,33502238.0
2732,2832,97,9,36191376.0
2733,617,343,14,13701534.0
2734,1814,144,8,35491824.0
2735,1733,495,3,4327209.0
2736,920,191,8,28761240.0
2737,2704,162,10,15750240.0
2738,218,387,4,6848660.0
2739,561,18,3,8365221.0
2740,556,315,12,43851288.0
2741,656,323,11,18691409.0
