OrderID,CustomerID,OrderDate,TotalAmount,OrderYear,OrderMonth,OrderQuarter,OrderWeekday
979,2,2023-07-20,0,2023,7,3,Thứ Năm
980,223,2024-07-20,0,2024,7,3,Thứ Bảy
981,323,2023-07-04,0,2023,7,3,Thứ Ba
982,219,2023-10-29,0,2023,10,4,Chủ Nhật
983,789,2023-02-10,0,2023,2,1,Thứ Sáu
984,10,2023-01-16,0,2023,1,1,Thứ Hai
985,353,2024-08-14,0,2024,8,3,Thứ Tư
986,266,2024-11-12,0,2024,11,4,Thứ Ba
987,194,2024-08-28,0,2024,8,3,Thứ Tư
988,127,2023-06-23,0,2023,6,2,Thứ Sáu
989,71,2023-08-18,0,2023,8,3,Thứ Sáu
990,231,2024-03-27,0,2024,3,1,Thứ Tư
991,569,2023-07-31,0,2023,7,3,Thứ Hai
992,606,2024-06-30,0,2024,6,2,Chủ Nhật
993,226,2023-04-09,0,2023,4,2,Chủ Nhật
994,4,2023-07-31,0,2023,7,3,Thứ Hai
995,760,2023-06-23,0,2023,6,2,Thứ Sáu
996,318,2023-05-08,0,2023,5,2,Thứ Hai
997,749,2024-09-26,0,2024,9,3,Thứ Năm
998,631,2023-07-19,0,2023,7,3,Thứ Tư
999,669,2024-03-02,432,2024,3,1,Thứ Bảy
1000,554,2024-09-11,0,2024,9,3,Thứ Tư
1001,392,2023-03-26,0,2023,3,1,Chủ Nhật
1002,707,2024-01-03,0,2024,1,1,Thứ Tư
1003,422,2024-08-06,0,2024,8,3,Thứ Ba
1004,180,2023-07-27,0,2023,7,3,Thứ Năm
1005,791,2023-07-22,0,2023,7,3,Thứ Bảy
1006,467,2024-06-06,0,2024,6,2,Thứ Năm
1007,455,2023-10-13,0,2023,10,4,Thứ Sáu
1008,278,2023-02-13,0,2023,2,1,Thứ Hai
1009,463,2024-07-07,0,2024,7,3,Chủ Nhật
1010,742,2024-05-14,310,2024,5,2,Thứ Ba
1011,465,2024-05-22,0,2024,5,2,Thứ Tư
1012,428,2024-12-27,215,2024,12,4,Thứ Sáu
1013,104,2023-02-26,0,2023,2,1,Chủ Nhật
1014,500,2023-03-24,0,2023,3,1,Thứ Sáu
1015,38,2024-01-13,0,2024,1,1,Thứ Bảy
1016,567,2023-09-30,0,2023,9,3,Thứ Bảy
1017,758,2023-07-23,0,2023,7,3,Chủ Nhật
1018,410,2024-10-24,0,2024,10,4,Thứ Năm
1019,571,2024-03-19,0,2024,3,1,Thứ Ba
1020,374,2024-08-11,0,2024,8,3,Chủ Nhật
1021,298,2024-09-07,0,2024,9,3,Thứ Bảy
1022,532,2023-08-15,0,2023,8,3,Thứ Ba
1023,362,2024-02-04,0,2024,2,1,Chủ Nhật
1024,408,2023-05-09,910,2023,5,2,Thứ Ba
1025,609,2024-10-25,0,2024,10,4,Thứ Sáu
1026,96,2024-05-13,0,2024,5,2,Thứ Hai
1027,297,2023-11-25,0,2023,11,4,Thứ Bảy
1028,268,2024-07-21,0,2024,7,3,Chủ Nhật
1029,88,2024-01-09,848,2024,1,1,Thứ Ba
1030,98,2024-03-13,0,2024,3,1,Thứ Tư
1031,49,2024-09-14,0,2024,9,3,Thứ Bảy
1032,314,2023-10-12,0,2023,10,4,Thứ Năm
1033,729,2024-06-30,0,2024,6,2,Chủ Nhật
1034,290,2023-07-30,0,2023,7,3,Chủ Nhật
1035,627,2023-07-21,0,2023,7,3,Thứ Sáu
1036,680,2024-04-15,0,2024,4,2,Thứ Hai
1037,606,2023-02-20,0,2023,2,1,Thứ Hai
1038,148,2024-10-10,0,2024,10,4,Thứ Năm
1039,644,2023-01-21,0,2023,1,1,Thứ Bảy
1040,673,2024-06-03,0,2024,6,2,Thứ Hai
1041,771,2023-11-01,0,2023,11,4,Thứ Tư
1042,382,2024-01-05,0,2024,1,1,Thứ Sáu
1043,415,2024-07-18,0,2024,7,3,Thứ Năm
1044,509,2024-12-28,0,2024,12,4,Thứ Bảy
1045,491,2024-05-29,0,2024,5,2,Thứ Tư
1046,418,2024-09-29,0,2024,9,3,Chủ Nhật
1047,690,2023-08-24,0,2023,8,3,Thứ Năm
1048,560,2023-06-02,0,2023,6,2,Thứ Sáu
1049,417,2023-04-24,0,2023,4,2,Thứ Hai
1050,404,2023-12-20,0,2023,12,4,Thứ Tư
1051,20,2023-01-24,0,2023,1,1,Thứ Ba
1052,266,2024-10-23,0,2024,10,4,Thứ Tư
1053,185,2024-04-16,0,2024,4,2,Thứ Ba
1054,338,2024-05-07,0,2024,5,2,Thứ Ba
1055,662,2023-01-02,0,2023,1,1,Thứ Hai
1056,736,2023-02-22,0,2023,2,1,Thứ Tư
1057,318,2023-08-02,0,2023,8,3,Thứ Tư
1058,9,2023-07-20,0,2023,7,3,Thứ Năm
1059,61,2024-07-12,0,2024,7,3,Thứ Sáu
1060,58,2023-07-14,350,2023,7,3,Thứ Sáu
1061,795,2023-04-23,0,2023,4,2,Chủ Nhật
1062,426,2024-06-21,0,2024,6,2,Thứ Sáu
1063,28,2024-01-22,0,2024,1,1,Thứ Hai
1064,504,2024-04-08,0,2024,4,2,Thứ Hai
1065,671,2024-11-14,806,2024,11,4,Thứ Năm
1066,250,2023-06-26,0,2023,6,2,Thứ Hai
1067,750,2024-11-30,0,2024,11,4,Thứ Bảy
1068,508,2023-10-31,0,2023,10,4,Thứ Ba
1069,400,2023-04-12,0,2023,4,2,Thứ Tư
1070,644,2024-04-18,0,2024,4,2,Thứ Năm
1071,487,2023-04-16,0,2023,4,2,Chủ Nhật
1072,322,2023-05-27,0,2023,5,2,Thứ Bảy
1073,414,2023-09-07,0,2023,9,3,Thứ Năm
1074,338,2024-04-14,0,2024,4,2,Chủ Nhật
1075,485,2023-01-31,0,2023,1,1,Thứ Ba
1076,264,2024-09-11,0,2024,9,3,Thứ Tư
1077,442,2023-05-31,0,2023,5,2,Thứ Tư
1078,367,2024-08-25,0,2024,8,3,Chủ Nhật
1079,317,2024-02-08,0,2024,2,1,Thứ Năm
1080,86,2023-01-24,0,2023,1,1,Thứ Ba
1081,186,2024-04-26,0,2024,4,2,Thứ Sáu
1082,729,2024-03-13,0,2024,3,1,Thứ Tư
1083,697,2023-07-09,0,2023,7,3,Chủ Nhật
1084,550,2024-04-20,0,2024,4,2,Thứ Bảy
1085,404,2023-10-28,0,2023,10,4,Thứ Bảy
1086,667,2023-10-06,0,2023,10,4,Thứ Sáu
1087,92,2023-09-20,0,2023,9,3,Thứ Tư
1088,668,2023-02-11,0,2023,2,1,Thứ Bảy
1089,766,2024-05-09,0,2024,5,2,Thứ Năm
1090,627,2024-11-26,0,2024,11,4,Thứ Ba
1091,35,2023-04-20,0,2023,4,2,Thứ Năm
1092,687,2024-11-30,432,2024,11,4,Thứ Bảy
1093,742,2024-07-26,0,2024,7,3,Thứ Sáu
1094,304,2024-12-03,0,2024,12,4,Thứ Ba
1095,79,2023-01-20,0,2023,1,1,Thứ Sáu
1096,213,2024-01-27,0,2024,1,1,Thứ Bảy
1097,739,2023-04-12,0,2023,4,2,Thứ Tư
1098,203,2024-11-06,0,2024,11,4,Thứ Tư
1099,45,2023-03-21,0,2023,3,1,Thứ Ba
1100,459,2023-09-25,0,2023,9,3,Thứ Hai
1101,117,2024-12-27,0,2024,12,4,Thứ Sáu
1102,341,2023-03-09,0,2023,3,1,Thứ Năm
1103,798,2024-08-02,0,2024,8,3,Thứ Sáu
1104,35,2023-03-27,0,2023,3,1,Thứ Hai
1105,395,2023-12-15,0,2023,12,4,Thứ Sáu
1106,183,2023-03-29,0,2023,3,1,Thứ Tư
1107,224,2023-08-07,0,2023,8,3,Thứ Hai
1108,212,2023-05-13,0,2023,5,2,Thứ Bảy
1109,462,2024-01-19,0,2024,1,1,Thứ Sáu
1110,199,2024-10-15,0,2024,10,4,Thứ Ba
1111,200,2023-07-23,0,2023,7,3,Chủ Nhật
1112,388,2024-12-03,0,2024,12,4,Thứ Ba
1113,788,2024-01-26,0,2024,1,1,Thứ Sáu
1114,458,2023-07-26,0,2023,7,3,Thứ Tư
1115,709,2024-09-02,0,2024,9,3,Thứ Hai
1116,214,2024-01-06,0,2024,1,1,Thứ Bảy
1117,72,2023-02-06,0,2023,2,1,Thứ Hai
1118,660,2023-09-26,0,2023,9,3,Thứ Ba
1119,510,2024-11-13,0,2024,11,4,Thứ Tư
1120,178,2024-08-11,0,2024,8,3,Chủ Nhật
1121,710,2023-01-12,0,2023,1,1,Thứ Năm
1122,112,2023-07-11,0,2023,7,3,Thứ Ba
1123,522,2023-05-22,642,2023,5,2,Thứ Hai
1124,525,2024-07-29,0,2024,7,3,Thứ Hai
1125,172,2023-10-04,0,2023,10,4,Thứ Tư
1126,277,2024-10-08,0,2024,10,4,Thứ Ba
1127,214,2024-02-13,0,2024,2,1,Thứ Ba
1128,355,2023-08-19,0,2023,8,3,Thứ Bảy
1129,189,2023-09-12,0,2023,9,3,Thứ Ba
1130,772,2023-06-10,372,2023,6,2,Thứ Bảy
1131,667,2023-09-12,0,2023,9,3,Thứ Ba
1132,712,2024-06-18,0,2024,6,2,Thứ Ba
1133,657,2024-01-12,720,2024,1,1,Thứ Sáu
1134,273,2024-08-07,0,2024,8,3,Thứ Tư
1135,124,2024-05-01,0,2024,5,2,Thứ Tư
1136,610,2024-02-27,0,2024,2,1,Thứ Ba
1137,647,2024-05-23,0,2024,5,2,Thứ Năm
1138,105,2023-07-14,0,2023,7,3,Thứ Sáu
1139,235,2023-06-08,0,2023,6,2,Thứ Năm
1140,142,2023-12-05,0,2023,12,4,Thứ Ba
1141,316,2024-05-18,0,2024,5,2,Thứ Bảy
1142,28,2023-05-04,0,2023,5,2,Thứ Năm
1143,189,2024-03-01,0,2024,3,1,Thứ Sáu
1144,84,2024-07-28,331,2024,7,3,Chủ Nhật
1145,269,2023-07-18,0,2023,7,3,Thứ Ba
1146,614,2024-10-21,0,2024,10,4,Thứ Hai
1147,145,2024-06-07,0,2024,6,2,Thứ Sáu
1148,472,2024-08-31,0,2024,8,3,Thứ Bảy
1149,717,2023-10-29,198,2023,10,4,Chủ Nhật
1150,784,2023-07-17,0,2023,7,3,Thứ Hai
1151,263,2024-01-10,0,2024,1,1,Thứ Tư
1152,116,2024-06-27,0,2024,6,2,Thứ Năm
1153,309,2023-07-06,0,2023,7,3,Thứ Năm
1154,484,2024-02-25,0,2024,2,1,Chủ Nhật
1155,250,2023-01-23,0,2023,1,1,Thứ Hai
1156,727,2023-04-24,0,2023,4,2,Thứ Hai
1157,164,2023-10-17,0,2023,10,4,Thứ Ba
1158,495,2023-03-21,0,2023,3,1,Thứ Ba
1159,499,2023-10-06,0,2023,10,4,Thứ Sáu
1160,474,2023-09-10,0,2023,9,3,Chủ Nhật
1161,671,2023-11-08,869,2023,11,4,Thứ Tư
1162,585,2024-05-14,0,2024,5,2,Thứ Ba
1163,739,2024-10-28,0,2024,10,4,Thứ Hai
1164,273,2023-03-08,0,2023,3,1,Thứ Tư
1165,30,2024-10-11,0,2024,10,4,Thứ Sáu
1166,525,2023-04-14,0,2023,4,2,Thứ Sáu
1167,696,2023-06-07,0,2023,6,2,Thứ Tư
1168,326,2023-01-06,0,2023,1,1,Thứ Sáu
1169,533,2023-12-29,0,2023,12,4,Thứ Sáu
1170,139,2023-12-27,0,2023,12,4,Thứ Tư
1171,767,2023-03-25,459,2023,3,1,Thứ Bảy
1172,330,2023-12-20,970,2023,12,4,Thứ Tư
1173,765,2024-05-20,0,2024,5,2,Thứ Hai
1174,510,2023-01-22,0,2023,1,1,Chủ Nhật
1175,232,2023-04-24,0,2023,4,2,Thứ Hai
1176,723,2024-01-16,0,2024,1,1,Thứ Ba
1177,182,2023-01-31,0,2023,1,1,Thứ Ba
1178,302,2023-07-05,0,2023,7,3,Thứ Tư
1179,348,2024-05-26,0,2024,5,2,Chủ Nhật
1180,668,2023-06-19,0,2023,6,2,Thứ Hai
1181,292,2023-07-22,0,2023,7,3,Thứ Bảy
1182,181,2024-10-22,0,2024,10,4,Thứ Ba
1183,567,2024-10-20,0,2024,10,4,Chủ Nhật
1184,639,2023-11-22,0,2023,11,4,Thứ Tư
1185,528,2023-05-17,0,2023,5,2,Thứ Tư
1186,612,2023-02-13,0,2023,2,1,Thứ Hai
1187,312,2024-06-21,0,2024,6,2,Thứ Sáu
1188,778,2023-09-15,0,2023,9,3,Thứ Sáu
1189,692,2023-02-27,0,2023,2,1,Thứ Hai
1190,213,2024-05-16,0,2024,5,2,Thứ Năm
1191,402,2023-11-17,0,2023,11,4,Thứ Sáu
1192,348,2024-02-11,0,2024,2,1,Chủ Nhật
1193,632,2023-09-14,0,2023,9,3,Thứ Năm
1194,167,2023-09-26,0,2023,9,3,Thứ Ba
1195,419,2023-02-26,0,2023,2,1,Chủ Nhật
1196,407,2024-09-14,0,2024,9,3,Thứ Bảy
1197,207,2023-02-28,0,2023,2,1,Thứ Ba
1198,765,2023-10-03,0,2023,10,4,Thứ Ba
1199,734,2023-10-25,0,2023,10,4,Thứ Tư
1200,703,2023-08-03,0,2023,8,3,Thứ Năm
1201,115,2023-10-26,0,2023,10,4,Thứ Năm
1202,76,2024-11-19,0,2024,11,4,Thứ Ba
1203,621,2023-05-11,0,2023,5,2,Thứ Năm
1204,783,2024-10-05,0,2024,10,4,Thứ Bảy
1205,148,2023-02-04,0,2023,2,1,Thứ Bảy
1206,284,2023-04-28,0,2023,4,2,Thứ Sáu
1207,307,2023-10-29,0,2023,10,4,Chủ Nhật
1208,509,2024-09-08,0,2024,9,3,Chủ Nhật
1209,497,2023-10-24,0,2023,10,4,Thứ Ba
1210,458,2023-07-23,0,2023,7,3,Chủ Nhật
1211,719,2024-06-02,0,2024,6,2,Chủ Nhật
1212,259,2024-09-08,0,2024,9,3,Chủ Nhật
1213,355,2023-08-05,0,2023,8,3,Thứ Bảy
1214,625,2023-10-10,0,2023,10,4,Thứ Ba
1215,268,2023-01-28,0,2023,1,1,Thứ Bảy
1216,65,2024-11-08,0,2024,11,4,Thứ Sáu
1217,443,2023-09-22,0,2023,9,3,Thứ Sáu
1218,605,2023-04-01,0,2023,4,2,Thứ Bảy
1219,764,2024-06-30,0,2024,6,2,Chủ Nhật
1220,490,2023-07-26,660,2023,7,3,Thứ Tư
1221,47,2024-03-13,0,2024,3,1,Thứ Tư
1222,312,2024-12-29,0,2024,12,4,Chủ Nhật
1223,464,2024-09-13,0,2024,9,3,Thứ Sáu
1224,375,2024-07-14,0,2024,7,3,Chủ Nhật
1225,164,2024-11-13,0,2024,11,4,Thứ Tư
1226,760,2024-11-21,0,2024,11,4,Thứ Năm
1227,248,2023-02-26,0,2023,2,1,Chủ Nhật
1228,748,2023-04-25,0,2023,4,2,Thứ Ba
1229,55,2024-03-19,0,2024,3,1,Thứ Ba
1230,419,2024-05-13,0,2024,5,2,Thứ Hai
1231,185,2024-10-06,731,2024,10,4,Chủ Nhật
1232,596,2024-06-02,0,2024,6,2,Chủ Nhật
1233,507,2024-02-24,357,2024,2,1,Thứ Bảy
1234,600,2024-06-11,0,2024,6,2,Thứ Ba
1235,234,2023-05-29,0,2023,5,2,Thứ Hai
1236,151,2024-07-09,0,2024,7,3,Thứ Ba
1237,44,2024-06-21,817,2024,6,2,Thứ Sáu
1238,256,2023-03-22,0,2023,3,1,Thứ Tư
1239,238,2024-04-27,0,2024,4,2,Thứ Bảy
1240,337,2024-05-27,0,2024,5,2,Thứ Hai
1241,531,2024-03-25,0,2024,3,1,Thứ Hai
1242,632,2024-06-30,324,2024,6,2,Chủ Nhật
1243,290,2024-04-01,816,2024,4,2,Thứ Hai
1244,554,2023-12-14,0,2023,12,4,Thứ Năm
1245,693,2024-05-03,0,2024,5,2,Thứ Sáu
1246,647,2023-04-30,0,2023,4,2,Chủ Nhật
1247,487,2024-12-04,0,2024,12,4,Thứ Tư
1248,596,2023-12-13,0,2023,12,4,Thứ Tư
1249,457,2023-06-10,0,2023,6,2,Thứ Bảy
1250,159,2024-03-17,0,2024,3,1,Chủ Nhật
1251,786,2024-07-07,0,2024,7,3,Chủ Nhật
1252,323,2024-08-12,0,2024,8,3,Thứ Hai
1253,771,2023-06-03,0,2023,6,2,Thứ Bảy
1254,410,2024-09-08,0,2024,9,3,Chủ Nhật
1255,699,2023-05-19,0,2023,5,2,Thứ Sáu
1256,376,2023-04-26,0,2023,4,2,Thứ Tư
1257,468,2023-07-13,0,2023,7,3,Thứ Năm
1258,657,2023-09-30,0,2023,9,3,Thứ Bảy
1259,364,2024-11-02,0,2024,11,4,Thứ Bảy
1260,633,2023-06-06,0,2023,6,2,Thứ Ba
1261,352,2023-05-20,938,2023,5,2,Thứ Bảy
1262,462,2024-11-14,0,2024,11,4,Thứ Năm
1263,635,2023-06-17,0,2023,6,2,Thứ Bảy
1264,276,2023-01-18,0,2023,1,1,Thứ Tư
1265,210,2023-10-09,417,2023,10,4,Thứ Hai
1266,141,2024-08-12,0,2024,8,3,Thứ Hai
1267,179,2024-08-10,0,2024,8,3,Thứ Bảy
1268,455,2023-05-17,0,2023,5,2,Thứ Tư
1269,117,2024-05-22,0,2024,5,2,Thứ Tư
1270,762,2024-09-26,0,2024,9,3,Thứ Năm
1271,626,2023-03-27,132,2023,3,1,Thứ Hai
1272,20,2023-11-14,0,2023,11,4,Thứ Ba
1273,46,2024-03-18,0,2024,3,1,Thứ Hai
1274,614,2024-06-25,0,2024,6,2,Thứ Ba
1275,50,2023-03-13,0,2023,3,1,Thứ Hai
1276,292,2023-02-10,0,2023,2,1,Thứ Sáu
1277,512,2023-12-20,0,2023,12,4,Thứ Tư
1278,408,2024-04-26,0,2024,4,2,Thứ Sáu
1279,83,2024-01-29,0,2024,1,1,Thứ Hai
1280,393,2023-08-03,0,2023,8,3,Thứ Năm
1281,319,2024-06-22,0,2024,6,2,Thứ Bảy
1282,465,2023-10-10,0,2023,10,4,Thứ Ba
1283,698,2023-08-05,0,2023,8,3,Thứ Bảy
1284,129,2024-11-08,0,2024,11,4,Thứ Sáu
1285,126,2024-12-05,0,2024,12,4,Thứ Năm
1286,124,2023-05-14,0,2023,5,2,Chủ Nhật
1287,221,2023-01-31,0,2023,1,1,Thứ Ba
1288,424,2023-01-25,0,2023,1,1,Thứ Tư
1289,759,2023-12-06,0,2023,12,4,Thứ Tư
1290,430,2024-10-01,0,2024,10,4,Thứ Ba
1291,330,2023-03-25,0,2023,3,1,Thứ Bảy
1292,374,2023-07-20,0,2023,7,3,Thứ Năm
1293,333,2023-04-27,0,2023,4,2,Thứ Năm
1294,530,2024-06-20,0,2024,6,2,Thứ Năm
1295,735,2023-03-30,0,2023,3,1,Thứ Năm
1296,463,2024-05-17,0,2024,5,2,Thứ Sáu
1297,189,2024-10-12,0,2024,10,4,Thứ Bảy
1298,43,2024-07-29,0,2024,7,3,Thứ Hai
1299,17,2023-08-06,0,2023,8,3,Chủ Nhật
1300,329,2023-10-29,0,2023,10,4,Chủ Nhật
1301,565,2023-10-20,0,2023,10,4,Thứ Sáu
1302,18,2023-06-28,0,2023,6,2,Thứ Tư
1303,625,2024-01-09,0,2024,1,1,Thứ Ba
1304,601,2024-01-20,0,2024,1,1,Thứ Bảy
1305,745,2024-12-31,0,2024,12,4,Thứ Ba
1306,554,2024-05-12,0,2024,5,2,Chủ Nhật
1307,575,2024-12-29,0,2024,12,4,Chủ Nhật
1308,735,2023-08-31,0,2023,8,3,Thứ Năm
1309,258,2023-02-14,0,2023,2,1,Thứ Ba
1310,177,2023-09-30,0,2023,9,3,Thứ Bảy
1311,489,2024-11-19,0,2024,11,4,Thứ Ba
1312,129,2024-02-01,0,2024,2,1,Thứ Năm
1313,619,2023-02-27,0,2023,2,1,Thứ Hai
1314,618,2023-12-09,0,2023,12,4,Thứ Bảy
1315,342,2023-07-13,0,2023,7,3,Thứ Năm
1316,235,2024-08-31,0,2024,8,3,Thứ Bảy
1317,155,2024-08-29,0,2024,8,3,Thứ Năm
1318,511,2023-07-09,0,2023,7,3,Chủ Nhật
1319,149,2024-10-07,0,2024,10,4,Thứ Hai
1320,368,2024-10-16,0,2024,10,4,Thứ Tư
1321,743,2024-01-25,0,2024,1,1,Thứ Năm
1322,152,2023-10-10,0,2023,10,4,Thứ Ba
1323,167,2024-09-27,0,2024,9,3,Thứ Sáu
1324,270,2023-05-15,0,2023,5,2,Thứ Hai
1325,171,2024-09-20,0,2024,9,3,Thứ Sáu
1326,793,2024-11-15,552,2024,11,4,Thứ Sáu
1327,421,2024-02-20,0,2024,2,1,Thứ Ba
1328,781,2023-03-13,0,2023,3,1,Thứ Hai
1329,575,2023-06-07,0,2023,6,2,Thứ Tư
1330,298,2024-03-14,0,2024,3,1,Thứ Năm
1331,633,2023-08-05,0,2023,8,3,Thứ Bảy
1332,554,2023-02-14,0,2023,2,1,Thứ Ba
1333,721,2023-05-02,987,2023,5,2,Thứ Ba
1334,614,2023-04-02,500,2023,4,2,Chủ Nhật
1335,540,2024-07-30,0,2024,7,3,Thứ Ba
1336,222,2023-01-31,0,2023,1,1,Thứ Ba
1337,358,2024-08-03,0,2024,8,3,Thứ Bảy
1338,523,2023-11-05,0,2023,11,4,Chủ Nhật
1339,47,2024-12-22,0,2024,12,4,Chủ Nhật
1340,263,2024-04-07,0,2024,4,2,Chủ Nhật
1341,337,2024-05-13,0,2024,5,2,Thứ Hai
1342,254,2024-10-16,0,2024,10,4,Thứ Tư
1343,711,2023-07-23,0,2023,7,3,Chủ Nhật
1344,592,2024-09-02,0,2024,9,3,Thứ Hai
1345,690,2024-04-30,0,2024,4,2,Thứ Ba
1346,458,2023-09-09,0,2023,9,3,Thứ Bảy
1347,673,2024-12-30,0,2024,12,4,Thứ Hai
1348,179,2023-10-18,0,2023,10,4,Thứ Tư
1349,179,2023-04-07,0,2023,4,2,Thứ Sáu
1350,118,2023-07-19,0,2023,7,3,Thứ Tư
1351,118,2024-07-25,0,2024,7,3,Thứ Năm
1352,428,2023-10-30,0,2023,10,4,Thứ Hai
1353,635,2024-03-13,0,2024,3,1,Thứ Tư
1354,117,2024-08-24,0,2024,8,3,Thứ Bảy
1355,776,2023-12-12,816,2023,12,4,Thứ Ba
1356,528,2023-12-11,490,2023,12,4,Thứ Hai
1357,458,2023-01-09,0,2023,1,1,Thứ Hai
1358,356,2023-06-14,0,2023,6,2,Thứ Tư
1359,645,2024-03-25,0,2024,3,1,Thứ Hai
1360,616,2023-07-17,0,2023,7,3,Thứ Hai
1361,626,2024-10-27,0,2024,10,4,Chủ Nhật
1362,694,2024-02-04,0,2024,2,1,Chủ Nhật
1363,186,2023-09-30,0,2023,9,3,Thứ Bảy
1364,141,2024-09-30,0,2024,9,3,Thứ Hai
1365,338,2023-12-03,0,2023,12,4,Chủ Nhật
1366,395,2023-03-09,0,2023,3,1,Thứ Năm
1367,157,2023-02-14,0,2023,2,1,Thứ Ba
1368,402,2024-10-21,0,2024,10,4,Thứ Hai
1369,329,2024-11-04,566,2024,11,4,Thứ Hai
1370,251,2024-04-20,0,2024,4,2,Thứ Bảy
1371,790,2024-12-08,0,2024,12,4,Chủ Nhật
1372,361,2024-07-10,316,2024,7,3,Thứ Tư
1373,368,2023-09-13,0,2023,9,3,Thứ Tư
1374,659,2023-05-10,0,2023,5,2,Thứ Tư
1375,605,2024-08-31,0,2024,8,3,Thứ Bảy
1376,112,2023-05-09,0,2023,5,2,Thứ Ba
1377,758,2023-01-13,0,2023,1,1,Thứ Sáu
1378,193,2024-12-09,0,2024,12,4,Thứ Hai
1379,383,2023-09-08,436,2023,9,3,Thứ Sáu
1380,296,2023-05-27,0,2023,5,2,Thứ Bảy
1381,713,2024-08-14,0,2024,8,3,Thứ Tư
1382,689,2024-12-05,0,2024,12,4,Thứ Năm
1383,517,2023-06-11,124,2023,6,2,Chủ Nhật
1384,417,2023-01-11,0,2023,1,1,Thứ Tư
1385,199,2024-11-09,0,2024,11,4,Thứ Bảy
1386,724,2024-05-12,0,2024,5,2,Chủ Nhật
1387,270,2023-12-23,0,2023,12,4,Thứ Bảy
1388,294,2023-01-29,0,2023,1,1,Chủ Nhật
1389,54,2023-07-05,0,2023,7,3,Thứ Tư
1390,54,2023-07-10,0,2023,7,3,Thứ Hai
1391,520,2024-03-16,0,2024,3,1,Thứ Bảy
1392,20,2024-12-14,0,2024,12,4,Thứ Bảy
1393,758,2024-10-12,0,2024,10,4,Thứ Bảy
1394,689,2024-06-04,0,2024,6,2,Thứ Ba
1395,352,2024-09-07,0,2024,9,3,Thứ Bảy
1396,391,2023-07-25,0,2023,7,3,Thứ Ba
1397,719,2024-10-29,0,2024,10,4,Thứ Ba
1398,568,2024-02-29,0,2024,2,1,Thứ Năm
1399,532,2023-03-07,0,2023,3,1,Thứ Ba
1400,12,2024-02-23,0,2024,2,1,Thứ Sáu
1401,160,2024-05-20,0,2024,5,2,Thứ Hai
1402,745,2023-05-08,0,2023,5,2,Thứ Hai
1403,107,2024-11-03,504,2024,11,4,Chủ Nhật
1404,698,2024-07-16,0,2024,7,3,Thứ Ba
1405,79,2024-09-25,0,2024,9,3,Thứ Tư
1406,7,2023-12-10,0,2023,12,4,Chủ Nhật
1407,162,2023-03-31,0,2023,3,1,Thứ Sáu
1408,752,2024-04-13,0,2024,4,2,Thứ Bảy
1409,53,2024-03-21,0,2024,3,1,Thứ Năm
1410,517,2024-10-05,0,2024,10,4,Thứ Bảy
1411,156,2024-05-26,0,2024,5,2,Chủ Nhật
1412,202,2024-11-05,0,2024,11,4,Thứ Ba
1413,349,2023-03-01,0,2023,3,1,Thứ Tư
1414,708,2024-07-19,0,2024,7,3,Thứ Sáu
1415,310,2024-05-16,0,2024,5,2,Thứ Năm
1416,568,2023-11-16,0,2023,11,4,Thứ Năm
1417,603,2024-11-12,0,2024,11,4,Thứ Ba
1418,800,2024-08-02,0,2024,8,3,Thứ Sáu
1419,762,2024-06-26,0,2024,6,2,Thứ Tư
1420,537,2023-01-08,0,2023,1,1,Chủ Nhật
1421,329,2024-11-02,0,2024,11,4,Thứ Bảy
1422,136,2024-09-22,0,2024,9,3,Chủ Nhật
1423,101,2023-04-21,0,2023,4,2,Thứ Sáu
1424,300,2023-05-20,0,2023,5,2,Thứ Bảy
1425,401,2023-08-22,0,2023,8,3,Thứ Ba
1426,383,2024-10-16,0,2024,10,4,Thứ Tư
1427,172,2023-11-19,0,2023,11,4,Chủ Nhật
1428,734,2023-05-18,0,2023,5,2,Thứ Năm
1429,749,2024-08-25,0,2024,8,3,Chủ Nhật
1430,545,2023-04-25,0,2023,4,2,Thứ Ba
1431,610,2023-01-18,0,2023,1,1,Thứ Tư
1432,398,2024-12-31,0,2024,12,4,Thứ Ba
1433,303,2023-12-25,544,2023,12,4,Thứ Hai
1434,650,2024-04-06,0,2024,4,2,Thứ Bảy
1435,759,2023-08-05,0,2023,8,3,Thứ Bảy
1436,758,2024-02-02,0,2024,2,1,Thứ Sáu
1437,119,2023-09-04,0,2023,9,3,Thứ Hai
1438,417,2024-04-04,0,2024,4,2,Thứ Năm
1439,468,2023-05-14,0,2023,5,2,Chủ Nhật
1440,20,2024-12-01,0,2024,12,4,Chủ Nhật
1441,272,2023-11-17,0,2023,11,4,Thứ Sáu
1442,286,2024-04-01,0,2024,4,2,Thứ Hai
1443,346,2023-02-13,352,2023,2,1,Thứ Hai
1444,568,2024-07-27,0,2024,7,3,Thứ Bảy
1445,335,2023-10-20,0,2023,10,4,Thứ Sáu
1446,53,2024-10-13,0,2024,10,4,Chủ Nhật
1447,57,2024-01-25,0,2024,1,1,Thứ Năm
1448,358,2023-01-29,0,2023,1,1,Chủ Nhật
1449,39,2024-06-28,0,2024,6,2,Thứ Sáu
1450,640,2024-04-07,0,2024,4,2,Chủ Nhật
1451,462,2023-08-25,0,2023,8,3,Thứ Sáu
1452,647,2023-11-17,0,2023,11,4,Thứ Sáu
