OrderDetailID,OrderID,ProductID,Quantity,Price,UnitPrice
2421,816,520,7,7.014.000đ,1.002.000đ
2422,2954,238,8,3.504.000đ,438.000đ
2423,2089,228,16,240.448.000đ,15.028.000đ
2424,1077,163,15,17.220.000đ,1.148.000đ
2425,298,64,13,1.209.000đ,93.000đ
2426,1341,579,7,1.582.000đ,226.000đ
2427,365,33,1,1.669.000đ,1.669.000đ
2428,1684,312,16,2.096.000đ,131.000đ
2429,1545,494,20,554.500.000đ,27.725.000đ
2430,1163,146,3,62.655.000đ,20.885.000đ
2431,2294,168,9,11.259.000đ,1.251.000đ
2432,2856,587,17,13.175.000đ,775.000đ
2433,2433,565,2,3.992.000đ,1.996.000đ
2434,2231,76,10,630.000đ,63.000đ
2435,2879,205,1,13.383.000đ,13.383.000đ
2436,1949,248,6,486.000đ,81.000đ
2437,2570,140,18,142.902.000đ,7.939.000đ
2438,2572,591,19,665.000đ,35.000đ
2439,941,123,13,1.430.000đ,110.000đ
2440,646,291,5,770.000đ,154.000đ
2441,1384,332,6,474.000đ,79.000đ
2442,68,212,12,2.880.000đ,240.000đ
2443,72,134,9,13.203.000đ,1.467.000đ
2444,2321,445,16,1.136.000đ,71.000đ
2445,2147,580,2,2.006.000đ,1.003.000đ
2446,1013,481,4,71.068.000đ,17.767.000đ
2447,357,142,14,22.260.000đ,1.590.000đ
2448,1173,170,2,580.000đ,290.000đ
2449,551,566,3,2.973.000đ,991.000đ
2450,1282,197,14,16.618.000đ,1.187.000đ
2451,2089,7,20,371.040.000đ,18.552.000đ
2452,1700,129,16,78.464.000đ,4.904.000đ
2453,1176,340,2,29.112.000đ,14.556.000đ
2454,495,538,3,7.497.000đ,2.499.000đ
2455,1061,90,19,284.449.000đ,14.971.000đ
2456,1462,129,1,4.904.000đ,4.904.000đ
2457,151,345,11,231.000đ,21.000đ
2458,1314,82,2,39.336.000đ,19.668.000đ
2459,1025,43,17,320.875.000đ,18.875.000đ
2460,1981,31,5,1.020.000đ,204.000đ
2461,1049,548,2,2.730.000đ,1.365.000đ
2462,1152,592,8,53.160.000đ,6.645.000đ
2463,367,203,12,7.512.000đ,626.000đ
2464,1095,598,4,28.792.000đ,7.198.000đ
2465,2531,405,9,1.395.000đ,155.000đ
2466,460,343,18,414.000đ,23.000đ
2467,150,421,7,952.000đ,136.000đ
2468,2206,288,19,2.888.000đ,152.000đ
2469,636,456,8,560.000đ,70.000đ
2470,2135,341,3,17.424.000đ,5.808.000đ
2471,374,280,5,14.705.000đ,2.941.000đ
2472,2368,394,6,11.106.000đ,1.851.000đ
2473,103,441,13,61.048.000đ,4.696.000đ
2474,909,349,12,47.292.000đ,3.941.000đ
2475,538,34,3,345.000đ,115.000đ
2476,675,96,5,4.885.000đ,977.000đ
2477,789,565,20,39.920.000đ,1.996.000đ
2478,2066,263,18,2.628.000đ,146.000đ
2479,2118,281,3,3.129.000đ,1.043.000đ
2480,1794,278,4,20.144.000đ,5.036.000đ
2481,129,178,3,3.810.000đ,1.270.000đ
2482,2213,293,14,62.286.000đ,4.449.000đ
2483,1172,271,11,770.000đ,70.000đ
2484,2056,433,8,1.096.000đ,137.000đ
2485,186,599,19,161.880.000đ,8.520.000đ
2486,2249,407,4,5.428.000đ,1.357.000đ
2487,1861,328,10,20.900.000đ,2.090.000đ
2488,1135,260,18,29.070.000đ,1.615.000đ
2489,112,374,12,13.152.000đ,1.096.000đ
2490,74,132,17,44.659.000đ,2.627.000đ
2491,850,178,13,16.510.000đ,1.270.000đ
2492,1762,471,12,19.272.000đ,1.606.000đ
2493,2720,587,6,4.650.000đ,775.000đ
2494,288,590,18,1.944.000đ,108.000đ
2495,290,175,10,4.960.000đ,496.000đ
2496,2068,334,2,10.562.000đ,5.281.000đ
2497,1454,568,19,1.444.000đ,76.000đ
2498,1900,248,17,1.377.000đ,81.000đ
2499,687,269,1,4.353.000đ,4.353.000đ
2500,1750,108,1,1.306.000đ,1.306.000đ
2501,1583,203,1,626.000đ,626.000đ
2502,2641,489,19,8.246.000đ,434.000đ
2503,2979,432,2,8.320.000đ,4.160.000đ
2504,2445,74,18,1.404.000đ,78.000đ
2505,2153,501,3,79.398.000đ,26.466.000đ
2506,605,459,5,5.120.000đ,1.024.000đ
2507,1477,222,1,194.000đ,194.000đ
2508,2407,207,16,154.624.000đ,9.664.000đ
2509,1838,60,2,1.408.000đ,704.000đ
2510,2517,504,16,267.520.000đ,16.720.000đ
2511,1625,158,10,27.780.000đ,2.778.000đ
2512,264,265,14,3.836.000đ,274.000đ
2513,2526,74,1,78.000đ,78.000đ
2514,2332,547,11,2.959.000đ,269.000đ
2515,2498,124,10,8.390.000đ,839.000đ
2516,1734,122,9,873.000đ,97.000đ
2517,1173,567,10,7.640.000đ,764.000đ
2518,978,165,11,29.689.000đ,2.699.000đ
2519,848,384,12,2.796.000đ,233.000đ
2520,1021,275,7,406.000đ,58.000đ
2521,1408,250,12,5.304.000đ,442.000đ
2522,2587,345,6,126.000đ,21.000đ
2523,1451,441,7,32.872.000đ,4.696.000đ
2524,1213,589,3,1.221.000đ,407.000đ
2525,1502,404,13,315.107.000đ,24.239.000đ
2526,2914,326,17,9.622.000đ,566.000đ
2527,1344,458,5,45.795.000đ,9.159.000đ
2528,364,211,14,22.470.000đ,1.605.000đ
2529,483,533,17,2.431.000đ,143.000đ
2530,1486,524,13,1.898.000đ,146.000đ
2531,2443,170,7,2.030.000đ,290.000đ
2532,1042,7,3,55.656.000đ,18.552.000đ
2533,987,72,11,3.916.000đ,356.000đ
2534,1302,244,15,1.860.000đ,124.000đ
2535,1483,594,9,324.000đ,36.000đ
2536,2637,201,3,999.000đ,333.000đ
2537,180,372,18,7.578.000đ,421.000đ
2538,2761,216,1,998.000đ,998.000đ
2539,808,103,18,1.296.000đ,72.000đ
2540,1778,548,1,1.365.000đ,1.365.000đ
2541,1946,160,6,1.602.000đ,267.000đ
2542,2325,452,14,168.000đ,12.000đ
2543,219,174,18,864.000đ,48.000đ
2544,1889,576,14,1.106.000đ,79.000đ
2545,810,465,13,1.794.000đ,138.000đ
2546,1049,527,12,1.212.000đ,101.000đ
2547,2249,270,5,5.300.000đ,1.060.000đ
2548,1972,111,17,4.539.000đ,267.000đ
2549,87,312,9,1.179.000đ,131.000đ
2550,1560,227,11,14.289.000đ,1.299.000đ
2551,1154,111,2,534.000đ,267.000đ
2552,1651,195,3,183.000đ,61.000đ
2553,2488,500,13,175.968.000đ,13.536.000đ
2554,1953,444,11,913.000đ,83.000đ
2555,1540,391,19,7.429.000đ,391.000đ
2556,471,30,18,8.316.000đ,462.000đ
2557,1892,198,12,2.088.000đ,174.000đ
2558,1451,304,13,1.859.000đ,143.000đ
2559,797,103,16,1.152.000đ,72.000đ
2560,1949,457,18,247.482.000đ,13.749.000đ
2561,1284,166,11,1.452.000đ,132.000đ
2562,1748,501,11,291.126.000đ,26.466.000đ
2563,2799,476,3,504.000đ,168.000đ
2564,872,554,13,17.134.000đ,1.318.000đ
2565,2835,487,2,6.498.000đ,3.249.000đ
2566,1924,354,9,1.782.000đ,198.000đ
2567,1876,566,18,17.838.000đ,991.000đ
2568,287,39,17,34.663.000đ,2.039.000đ
2569,1472,460,15,259.260.000đ,17.284.000đ
2570,824,287,10,4.970.000đ,497.000đ
2571,176,235,10,2.550.000đ,255.000đ
2572,2635,317,17,3.060.000đ,180.000đ
2573,2206,406,18,14.004.000đ,778.000đ
2574,1806,538,3,7.497.000đ,2.499.000đ
2575,1450,304,5,715.000đ,143.000đ
2576,480,70,3,56.115.000đ,18.705.000đ
2577,1350,563,18,36.666.000đ,2.037.000đ
2578,821,371,5,12.580.000đ,2.516.000đ
2579,119,598,3,21.594.000đ,7.198.000đ
2580,1134,384,2,466.000đ,233.000đ
2581,2260,214,2,438.000đ,219.000đ
2582,2985,448,12,5.268.000đ,439.000đ
2583,599,19,13,1.118.000đ,86.000đ
2584,2079,487,11,35.739.000đ,3.249.000đ
2585,1568,216,18,17.964.000đ,998.000đ
2586,1410,575,18,1.818.000đ,101.000đ
2587,460,47,20,267.180.000đ,13.359.000đ
2588,553,84,9,1.512.000đ,168.000đ
2589,1121,174,2,96.000đ,48.000đ
2590,2772,70,13,243.165.000đ,18.705.000đ
2591,600,518,8,67.840.000đ,8.480.000đ
2592,1509,3,1,4.773.000đ,4.773.000đ
2593,707,392,8,704.000đ,88.000đ
2594,2370,422,12,384.000đ,32.000đ
2595,1710,264,12,5.868.000đ,489.000đ
2596,1715,521,16,15.536.000đ,971.000đ
2597,2580,427,13,2.964.000đ,228.000đ
2598,540,279,8,13.024.000đ,1.628.000đ
2599,1330,531,13,1.482.000đ,114.000đ
2600,616,94,3,1.131.000đ,377.000đ
2601,2856,504,11,183.920.000đ,16.720.000đ
2602,835,71,18,760.860.000đ,42.270.000đ
2603,864,536,7,1.456.000đ,208.000đ
2604,2634,77,7,14.273.000đ,2.039.000đ
2605,609,44,9,270.000đ,30.000đ
2606,1489,44,7,210.000đ,30.000đ
2607,2613,547,15,4.035.000đ,269.000đ
2608,452,589,12,4.884.000đ,407.000đ
2609,2309,279,10,16.280.000đ,1.628.000đ
2610,2941,448,3,1.317.000đ,439.000đ
2611,1975,212,13,3.120.000đ,240.000đ
2612,915,557,1,242.000đ,242.000đ
2613,2867,57,18,939.816.000đ,52.212.000đ
2614,2091,103,15,1.080.000đ,72.000đ
2615,399,157,2,84.000đ,42.000đ
2616,652,41,2,13.508.000đ,6.754.000đ
2617,1559,326,2,1.132.000đ,566.000đ
2618,2666,446,5,16.310.000đ,3.262.000đ
2619,2251,403,10,135.740.000đ,13.574.000đ
2620,1373,428,5,570.000đ,114.000đ
2621,490,426,9,495.000đ,55.000đ
2622,790,392,4,352.000đ,88.000đ
2623,1108,380,17,18.309.000đ,1.077.000đ
2624,362,264,4,1.956.000đ,489.000đ
2625,1021,91,3,2.526.000đ,842.000đ
2626,289,193,20,4.400.000đ,220.000đ
2627,2941,382,2,398.000đ,199.000đ
2628,58,304,17,2.431.000đ,143.000đ
2629,1189,520,11,11.022.000đ,1.002.000đ
2630,2497,21,18,3.978.000đ,221.000đ
2631,1368,251,7,29.722.000đ,4.246.000đ
2632,697,276,2,84.000đ,42.000đ
2633,1465,501,7,185.262.000đ,26.466.000đ
2634,658,77,10,20.390.000đ,2.039.000đ
2635,1909,363,4,380.000đ,95.000đ
2636,2524,353,18,27.936.000đ,1.552.000đ
2637,1735,290,11,946.000đ,86.000đ
2638,874,263,11,1.606.000đ,146.000đ
2639,1142,213,8,74.912.000đ,9.364.000đ
2640,2650,578,2,40.346.000đ,20.173.000đ
2641,1629,299,13,3.692.000đ,284.000đ
2642,847,284,15,3.210.000đ,214.000đ
2643,2431,508,9,30.528.000đ,3.392.000đ
2644,1602,349,15,59.115.000đ,3.941.000đ
2645,1737,388,14,241.794.000đ,17.271.000đ
2646,1128,293,5,22.245.000đ,4.449.000đ
2647,675,581,14,27.734.000đ,1.981.000đ
2648,2295,487,12,38.988.000đ,3.249.000đ
2649,1136,167,6,3.516.000đ,586.000đ
2650,595,205,14,187.362.000đ,13.383.000đ
2651,2590,378,15,2.760.000đ,184.000đ
2652,156,32,11,25.564.000đ,2.324.000đ
2653,1801,318,12,20.004.000đ,1.667.000đ
2654,2342,322,6,480.000đ,80.000đ
2655,406,167,14,8.204.000đ,586.000đ
2656,711,173,16,35.696.000đ,2.231.000đ
2657,2704,367,18,8.352.000đ,464.000đ
2658,542,297,10,2.910.000đ,291.000đ
2659,1334,399,2,500.000đ,250.000đ
2660,3,206,1,782.000đ,782.000đ
2661,2809,332,9,711.000đ,79.000đ
2662,2160,439,12,1.740.000đ,145.000đ
2663,205,298,15,120.000đ,8.000đ
2664,1571,303,15,2.175.000đ,145.000đ
2665,1944,446,14,45.668.000đ,3.262.000đ
2666,364,542,17,4.233.000đ,249.000đ
2667,772,107,20,7.240.000đ,362.000đ
2668,2424,379,18,1.098.000đ,61.000đ
2669,671,536,20,4.160.000đ,208.000đ
2670,1122,470,8,13.192.000đ,1.649.000đ
2671,1978,279,16,26.048.000đ,1.628.000đ
2672,151,197,3,3.561.000đ,1.187.000đ
2673,1147,113,15,3.315.000đ,221.000đ
2674,490,304,10,1.430.000đ,143.000đ
2675,2965,541,5,15.905.000đ,3.181.000đ
2676,902,552,4,22.540.000đ,5.635.000đ
2677,381,458,12,109.908.000đ,9.159.000đ
2678,2772,553,14,13.748.000đ,982.000đ
2679,171,268,11,35.046.000đ,3.186.000đ
2680,83,82,1,19.668.000đ,19.668.000đ
2681,1912,263,12,1.752.000đ,146.000đ
2682,1219,329,5,63.535.000đ,12.707.000đ
2683,681,436,19,2.717.000đ,143.000đ
2684,2089,407,15,20.355.000đ,1.357.000đ
2685,846,358,17,564.706.000đ,33.218.000đ
2686,613,542,18,4.482.000đ,249.000đ
2687,2353,269,9,39.177.000đ,4.353.000đ
2688,582,175,18,8.928.000đ,496.000đ
2689,1351,221,17,918.000đ,54.000đ
2690,967,581,19,37.639.000đ,1.981.000đ
2691,759,465,5,690.000đ,138.000đ
2692,926,220,19,117.002.000đ,6.158.000đ
2693,1707,241,19,158.745.000đ,8.355.000đ
2694,743,267,8,1.712.000đ,214.000đ
2695,2948,76,11,693.000đ,63.000đ
2696,1078,11,8,720.000đ,90.000đ
2697,2194,158,7,19.446.000đ,2.778.000đ
2698,1448,441,17,79.832.000đ,4.696.000đ
2699,481,346,12,38.328.000đ,3.194.000đ
2700,2811,116,4,34.364.000đ,8.591.000đ
2701,1092,594,12,432.000đ,36.000đ
2702,833,59,3,5.448.000đ,1.816.000đ
2703,456,576,4,316.000đ,79.000đ
2704,803,68,17,226.967.000đ,13.351.000đ
2705,2663,9,14,542.234.000đ,38.731.000đ
2706,808,233,8,1.912.000đ,239.000đ
2707,1393,337,19,1.292.000đ,68.000đ
2708,2220,568,15,1.140.000đ,76.000đ
2709,1043,155,10,1.200.000đ,120.000đ
2710,1200,214,11,2.409.000đ,219.000đ
2711,2487,338,5,44.310.000đ,8.862.000đ
2712,611,441,2,9.392.000đ,4.696.000đ
2713,631,537,7,4.270.000đ,610.000đ
2714,2597,553,6,5.892.000đ,982.000đ
2715,2384,343,18,414.000đ,23.000đ
2716,652,258,1,378.000đ,378.000đ
2717,220,411,18,51.192.000đ,2.844.000đ
2718,1926,218,11,473.000đ,43.000đ
2719,1408,508,18,61.056.000đ,3.392.000đ
2720,2599,333,10,16.210.000đ,1.621.000đ
2721,1967,204,4,3.532.000đ,883.000đ
2722,1892,536,6,1.248.000đ,208.000đ
2723,2450,391,18,7.038.000đ,391.000đ
2724,576,357,1,1.203.000đ,1.203.000đ
2725,2750,262,19,1.254.000đ,66.000đ
2726,2890,123,16,1.760.000đ,110.000đ
2727,1614,369,1,4.079.000đ,4.079.000đ
2728,1525,55,1,170.000đ,170.000đ
2729,1188,399,8,2.000.000đ,250.000đ
2730,1290,303,1,145.000đ,145.000đ
2731,1341,416,4,284.000đ,71.000đ
2732,2877,143,8,208.000đ,26.000đ
2733,441,420,15,33.300.000đ,2.220.000đ
2734,2431,477,4,68.000đ,17.000đ
2735,1472,84,5,840.000đ,168.000đ
2736,43,212,1,240.000đ,240.000đ
2737,870,364,16,68.800.000đ,4.300.000đ
2738,2756,553,13,12.766.000đ,982.000đ
2739,1963,227,1,1.299.000đ,1.299.000đ
2740,2606,530,15,20.595.000đ,1.373.000đ
2741,325,346,17,54.298.000đ,3.194.000đ
2742,2860,258,4,1.512.000đ,378.000đ
2743,18,400,8,20.864.000đ,2.608.000đ
2744,863,430,19,7.163.000đ,377.000đ
2745,2617,355,17,27.353.000đ,1.609.000đ
2746,1799,327,2,230.000đ,115.000đ
2747,1771,389,13,169.845.000đ,13.065.000đ
2748,2027,314,1,1.749.000đ,1.749.000đ
2749,1373,43,10,188.750.000đ,18.875.000đ
2750,2231,87,13,118.027.000đ,9.079.000đ
2751,1392,576,16,1.264.000đ,79.000đ
2752,630,188,7,5.929.000đ,847.000đ
2753,2458,552,17,95.795.000đ,5.635.000đ
2754,1455,523,14,260.876.000đ,18.634.000đ
2755,1850,30,9,4.158.000đ,462.000đ
2756,698,347,9,1.800.000đ,200.000đ
2757,416,229,15,65.340.000đ,4.356.000đ
2758,2523,560,13,11.843.000đ,911.000đ
2759,1623,587,10,7.750.000đ,775.000đ
2760,537,391,13,5.083.000đ,391.000đ
2761,1840,513,15,3.435.000đ,229.000đ
2762,1288,290,6,516.000đ,86.000đ
2763,2722,402,20,390.660.000đ,19.533.000đ
2764,1455,473,3,186.000đ,62.000đ
2765,1810,41,13,87.802.000đ,6.754.000đ
2766,675,207,4,38.656.000đ,9.664.000đ
2767,1285,359,16,195.392.000đ,12.212.000đ
2768,2495,419,1,859.000đ,859.000đ
2769,2204,211,5,8.025.000đ,1.605.000đ
2770,1017,360,17,32.130.000đ,1.890.000đ
2771,2067,490,20,3.580.000đ,179.000đ
2772,847,519,13,16.172.000đ,1.244.000đ
2773,115,489,10,4.340.000đ,434.000đ
2774,757,436,3,429.000đ,143.000đ
2775,1607,482,4,9.024.000đ,2.256.000đ
2776,894,371,13,32.708.000đ,2.516.000đ
2777,1476,522,13,252.447.000đ,19.419.000đ
2778,1021,439,9,1.305.000đ,145.000đ
2779,2378,101,15,13.185.000đ,879.000đ
2780,1994,238,13,5.694.000đ,438.000đ
2781,1229,393,13,95.992.000đ,7.384.000đ
2782,580,153,11,165.000đ,15.000đ
2783,955,252,8,192.336.000đ,24.042.000đ
2784,1054,96,16,15.632.000đ,977.000đ
2785,1177,470,7,11.543.000đ,1.649.000đ
2786,126,209,9,6.354.000đ,706.000đ
2787,957,377,17,8.381.000đ,493.000đ
2788,2345,296,16,3.600.000đ,225.000đ
2789,843,345,17,357.000đ,21.000đ
2790,1241,381,7,12.516.000đ,1.788.000đ
2791,2965,497,14,7.098.000đ,507.000đ
2792,2560,129,11,53.944.000đ,4.904.000đ
2793,1785,161,6,13.842.000đ,2.307.000đ
2794,2082,393,17,125.528.000đ,7.384.000đ
2795,1526,383,9,468.000đ,52.000đ
2796,137,19,9,774.000đ,86.000đ
2797,2848,136,16,684.736.000đ,42.796.000đ
2798,2771,159,17,27.846.000đ,1.638.000đ
2799,185,593,11,16.280.000đ,1.480.000đ
2800,430,600,5,77.655.000đ,15.531.000đ
2801,2582,210,13,156.832.000đ,12.064.000đ
2802,2671,305,10,660.000đ,66.000đ
2803,676,590,20,2.160.000đ,108.000đ
2804,2243,154,7,168.000đ,24.000đ
2805,1353,262,6,396.000đ,66.000đ
2806,1814,388,13,224.523.000đ,17.271.000đ
2807,593,533,11,1.573.000đ,143.000đ
2808,2281,253,18,1.368.000đ,76.000đ
2809,997,288,2,304.000đ,152.000đ
2810,2055,352,6,139.512.000đ,23.252.000đ
2811,2901,63,8,23.912.000đ,2.989.000đ
2812,1598,148,17,1.666.000đ,98.000đ
2813,2395,96,12,11.724.000đ,977.000đ
2814,1206,290,16,1.376.000đ,86.000đ
2815,2949,145,12,577.596.000đ,48.133.000đ
2816,2910,316,15,39.930.000đ,2.662.000đ
2817,1512,559,7,784.000đ,112.000đ
2818,2850,277,4,2.740.000đ,685.000đ
2819,2042,166,18,2.376.000đ,132.000đ
2820,238,86,2,1.270.000đ,635.000đ
2821,704,432,7,29.120.000đ,4.160.000đ
2822,493,66,1,70.000đ,70.000đ
2823,1462,472,12,11.520.000đ,960.000đ
2824,728,573,18,2.592.000đ,144.000đ
2825,755,288,19,2.888.000đ,152.000đ
2826,2063,427,3,684.000đ,228.000đ
2827,133,123,15,1.650.000đ,110.000đ
2828,1215,151,20,527.440.000đ,26.372.000đ
2829,1471,585,13,41.275.000đ,3.175.000đ
2830,701,33,17,28.373.000đ,1.669.000đ
2831,1006,435,15,3.165.000đ,211.000đ
2832,931,280,12,35.292.000đ,2.941.000đ
2833,593,227,19,24.681.000đ,1.299.000đ
2834,1588,527,4,404.000đ,101.000đ
2835,2915,325,2,4.738.000đ,2.369.000đ
2836,496,451,16,6.144.000đ,384.000đ
2837,356,496,11,737.000đ,67.000đ
2838,932,107,19,6.878.000đ,362.000đ
2839,142,207,9,86.976.000đ,9.664.000đ
2840,382,328,10,20.900.000đ,2.090.000đ
2841,448,393,14,103.376.000đ,7.384.000đ
2842,1201,159,19,31.122.000đ,1.638.000đ
2843,1499,414,17,2.448.000đ,144.000đ
2844,1816,591,11,385.000đ,35.000đ
2845,1595,563,11,22.407.000đ,2.037.000đ
2846,29,245,6,14.964.000đ,2.494.000đ
2847,390,370,6,26.634.000đ,4.439.000đ
2848,1348,441,4,18.784.000đ,4.696.000đ
2849,1355,143,8,208.000đ,26.000đ
2850,757,217,18,23.364.000đ,1.298.000đ
2851,2034,428,14,1.596.000đ,114.000đ
2852,1922,149,9,594.000đ,66.000đ
2853,458,486,3,315.000đ,105.000đ
2854,945,219,2,590.000đ,295.000đ
2855,798,62,6,207.258.000đ,34.543.000đ
2856,1208,558,20,33.040.000đ,1.652.000đ
2857,500,308,10,3.030.000đ,303.000đ
2858,2723,431,20,5.980.000đ,299.000đ
2859,1125,540,15,1.425.000đ,95.000đ
2860,154,407,15,20.355.000đ,1.357.000đ
2861,841,18,6,6.996.000đ,1.166.000đ
2862,189,304,3,429.000đ,143.000đ
2863,2193,411,8,22.752.000đ,2.844.000đ
2864,1269,126,1,469.000đ,469.000đ
2865,1822,107,9,3.258.000đ,362.000đ
2866,1571,245,5,12.470.000đ,2.494.000đ
2867,945,288,19,2.888.000đ,152.000đ
2868,2349,59,1,1.816.000đ,1.816.000đ
2869,1619,166,1,132.000đ,132.000đ
2870,92,213,5,46.820.000đ,9.364.000đ
2871,2555,389,14,182.910.000đ,13.065.000đ
2872,61,114,3,1.797.000đ,599.000đ
2873,2753,455,15,33.225.000đ,2.215.000đ
2874,1572,218,1,43.000đ,43.000đ
2875,1127,271,11,770.000đ,70.000đ
2876,418,90,17,254.507.000đ,14.971.000đ
2877,15,389,11,143.715.000đ,13.065.000đ
2878,1863,58,7,1.022.000đ,146.000đ
2879,528,420,2,4.440.000đ,2.220.000đ
2880,439,394,10,18.510.000đ,1.851.000đ
2881,1373,41,2,13.508.000đ,6.754.000đ
2882,670,147,20,1.080.000đ,54.000đ
2883,1454,179,5,1.850.000đ,370.000đ
2884,421,450,13,15.470.000đ,1.190.000đ
2885,2562,331,15,2.805.000đ,187.000đ
2886,2963,191,7,4.711.000đ,673.000đ
2887,2471,164,8,872.000đ,109.000đ
2888,2420,314,9,15.741.000đ,1.749.000đ
2889,675,580,3,3.009.000đ,1.003.000đ
2890,1503,171,10,3.110.000đ,311.000đ
2891,994,39,19,38.741.000đ,2.039.000đ
2892,209,456,5,350.000đ,70.000đ
2893,2940,177,5,97.135.000đ,19.427.000đ
2894,600,395,14,2.548.000đ,182.000đ
2895,2677,394,1,1.851.000đ,1.851.000đ
2896,807,587,17,13.175.000đ,775.000đ
2897,101,447,10,1.610.000đ,161.000đ
2898,796,383,7,364.000đ,52.000đ
2899,1118,260,20,32.300.000đ,1.615.000đ
2900,2188,173,6,13.386.000đ,2.231.000đ
2901,2531,354,18,3.564.000đ,198.000đ
2902,1638,289,8,848.000đ,106.000đ
2903,2836,279,10,16.280.000đ,1.628.000đ
2904,1782,323,4,1.324.000đ,331.000đ
2905,2298,194,4,504.000đ,126.000đ
2906,2171,480,12,53.172.000đ,4.431.000đ
2907,452,188,9,7.623.000đ,847.000đ
2908,2155,542,1,249.000đ,249.000đ
2909,864,184,15,88.635.000đ,5.909.000đ
2910,35,426,19,1.045.000đ,55.000đ
2911,8,270,18,19.080.000đ,1.060.000đ
2912,40,264,11,5.379.000đ,489.000đ
2913,2073,348,1,7.698.000đ,7.698.000đ
2914,549,19,16,1.376.000đ,86.000đ
2915,1088,25,8,3.776.000đ,472.000đ
2916,1134,103,11,792.000đ,72.000đ
2917,1338,346,10,31.940.000đ,3.194.000đ
2918,2996,363,6,570.000đ,95.000đ
2919,103,497,13,6.591.000đ,507.000đ
2920,1383,244,1,124.000đ,124.000đ
2921,2022,552,5,28.175.000đ,5.635.000đ
2922,1323,212,13,3.120.000đ,240.000đ
2923,711,289,14,1.484.000đ,106.000đ
2924,901,567,4,3.056.000đ,764.000đ
2925,631,283,18,24.318.000đ,1.351.000đ
2926,2001,455,13,28.795.000đ,2.215.000đ
2927,2208,235,1,255.000đ,255.000đ
2928,2885,119,12,2.064.000đ,172.000đ
2929,1431,408,11,28.589.000đ,2.599.000đ
2930,1731,71,2,84.540.000đ,42.270.000đ
2931,2461,301,18,7.110.000đ,395.000đ
2932,1778,341,3,17.424.000đ,5.808.000đ
2933,2904,66,4,280.000đ,70.000đ
2934,1496,480,5,22.155.000đ,4.431.000đ
2935,2249,138,11,1.727.000đ,157.000đ
2936,1588,226,7,11.473.000đ,1.639.000đ
2937,2736,262,11,726.000đ,66.000đ
2938,1238,403,4,54.296.000đ,13.574.000đ
2939,1118,422,13,416.000đ,32.000đ
2940,1134,90,17,254.507.000đ,14.971.000đ
2941,916,551,16,8.432.000đ,527.000đ
2942,357,214,10,2.190.000đ,219.000đ
2943,115,120,12,5.880.000đ,490.000đ
2944,2459,411,7,19.908.000đ,2.844.000đ
2945,2181,45,9,1.035.000đ,115.000đ
2946,901,379,6,366.000đ,61.000đ
2947,2867,470,11,18.139.000đ,1.649.000đ
2948,429,178,7,8.890.000đ,1.270.000đ
2949,2858,80,12,1.860.000đ,155.000đ
2950,600,47,9,120.231.000đ,13.359.000đ
2951,2299,22,6,264.000đ,44.000đ
2952,1758,327,17,1.955.000đ,115.000đ
2953,2127,449,8,408.000đ,51.000đ
2954,1624,168,13,16.263.000đ,1.251.000đ
2955,534,438,16,128.880.000đ,8.055.000đ
2956,2723,113,14,3.094.000đ,221.000đ
2957,1085,373,8,13.416.000đ,1.677.000đ
2958,1140,61,3,3.852.000đ,1.284.000đ
2959,1983,525,5,1.230.000đ,246.000đ
2960,1307,75,8,7.472.000đ,934.000đ
2961,1072,521,7,6.797.000đ,971.000đ
2962,1626,353,7,10.864.000đ,1.552.000đ
2963,1186,508,15,50.880.000đ,3.392.000đ
2964,1960,207,5,48.320.000đ,9.664.000đ
2965,2462,524,6,876.000đ,146.000đ
2966,573,469,6,1.800.000đ,300.000đ
2967,1758,110,17,3.128.000đ,184.000đ
2968,2644,234,9,4.248.000đ,472.000đ
2969,242,451,4,1.536.000đ,384.000đ
2970,2536,213,11,103.004.000đ,9.364.000đ
2971,1801,291,1,154.000đ,154.000đ
2972,145,424,6,6.552.000đ,1.092.000đ
2973,1216,27,19,175.427.000đ,9.233.000đ
2974,2769,473,3,186.000đ,62.000đ
2975,1437,474,4,1.744.000đ,436.000đ
2976,150,366,15,34.680.000đ,2.312.000đ
2977,2134,526,15,4.785.000đ,319.000đ
2978,1254,224,10,790.000đ,79.000đ
2979,1949,532,10,1.990.000đ,199.000đ
2980,731,178,7,8.890.000đ,1.270.000đ
2981,778,82,6,118.008.000đ,19.668.000đ
2982,1863,471,10,16.060.000đ,1.606.000đ
2983,2525,214,3,657.000đ,219.000đ
2984,2213,88,19,246.506.000đ,12.974.000đ
2985,2538,45,18,2.070.000đ,115.000đ
2986,1241,439,7,1.015.000đ,145.000đ
2987,1987,244,2,248.000đ,124.000đ
2988,272,44,7,210.000đ,30.000đ
2989,2900,448,11,4.829.000đ,439.000đ
2990,1455,507,20,1.420.000đ,71.000đ
2991,2072,123,7,770.000đ,110.000đ
2992,854,274,15,840.000đ,56.000đ
2993,1942,186,15,73.980.000đ,4.932.000đ
2994,1541,59,11,19.976.000đ,1.816.000đ
2995,2590,496,8,536.000đ,67.000đ
2996,1466,201,16,5.328.000đ,333.000đ
2997,2352,72,20,7.120.000đ,356.000đ
2998,2967,426,14,770.000đ,55.000đ
2999,144,543,7,38.094.000đ,5.442.000đ
